鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
沙鹿區,土地,六福段346地號,256.7,住,,,1120323,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,13376000,52108,,0.0,0,本案含親友間之交易,RPUNMLQKOHIGFFB58DA,0.0,0.0,0.0,無,
龍井區,房地(土地+建物),臺中市龍井區新興路２２巷１弄１３號,96.5,,鄉村區,乙種建築用地,1120324,土地3建物1車位0,全,二層,透天厝,住商用,加強磚造,0691200,121.28,0,0,0,無,無,7000000,57718,,0.0,0,頂樓加蓋；其他增建；,SPXNMLOLNHIGFKB66DA,121.28,0.0,0.0,無,
大里區,房地(土地+建物),臺中市大里區仁堤路４０號,84.58,住,,,1120314,土地2建物1車位0,全,五層,透天厝,商業用,鋼筋混凝土造,0940927,282.97,4,3,4,有,無,17650000,62374,,0.0,0,其他增建；,RPUNMLSJOHIGFIB98DA,257.75,7.75,17.47,無,03243
龍井區,房地(土地+建物),臺中市龍井區新興路４０之１６號,139.55,,鄉村區,乙種建築用地,1120324,土地3建物1車位0,全,三層,透天厝,住商用,加強磚造,0691200,208.26,0,0,0,無,無,39500000,189667,,0.0,0,其他增建；,SPOOMLOLNHIGFKB48DA,208.26,0.0,0.0,無,
太平區,房地(土地+建物)+車位,臺中市太平區立文街１５９號十樓之２,19.77,商,,,1120326,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060330,206.01999999999998,4,2,2,有,有,20800000,100961,坡道平面,31.1,0,,RPTNMLMLNHIGFJB48DA,105.44,2.71,9.93,有,
龍井區,房地(土地+建物),臺中市龍井區新興路４０之１７號,76.72,,鄉村區,乙種建築用地,1120324,土地2建物1車位0,全,三層,透天厝,住商用,加強磚造,0691200,208.26,0,0,0,無,無,28000000,134447,,0.0,0,其他增建；,RPOOMLOLNHIGFKB38DA,208.26,0.0,0.0,無,
大甲區,房地(土地+建物),臺中市大甲區經國路２７２２號,134.06,住,,,1120317,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0751230,117.25,5,2,3,有,無,7500000,63966,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；,RPQNMLLJNHIGFEB37DA,117.25,0.0,0.0,無,
北屯區,房地(土地+建物),臺中市北屯區崇德十路二段３４６號,74.86,住,,,1120303,土地3建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0941011,212.09,4,3,4,有,無,22000000,103730,,0.0,0,,RPOPMLSKNHIGFBB87DA,179.01,2.15,29.92,無,
龍井區,房地(土地+建物),臺中市龍井區新興路２２巷１弄１１號,131.98,,鄉村區,乙種建築用地,1120324,土地4建物1車位0,全,二層,透天厝,住商用,加強磚造,0691200,126.52,0,0,0,無,無,7000000,55327,,0.0,0,頂樓加蓋；其他增建；,RPXNMLOLNHIGFKB56DA,126.52,0.0,0.0,無,
潭子區,房地(土地+建物),臺中市潭子區中山路一段１３之１２號,18.25,住,,,1120324,土地1建物1車位0,一層，二層，三層，騎樓，地下層,十七層,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0830824,199.94,3,3,3,有,有,10300000,51515,,0.0,0,,RPPNMLQKOHIGFHB28DA,153.29,19.2,0.0,有,
大甲區,土地,甲農段80地號,549.67,,特定農業區,農牧用地,1120301,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1000000,1819,,0.0,0,,RPTNMLPKOHIGFEB28DA,0.0,0.0,0.0,無,
南區,房地(土地+建物),臺中市南區公理街１０１號,3.72,住,,,1120313,土地1建物1車位0,一層，騎樓,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0840601,53.23,2,2,1,有,有,5650000,106143,,0.0,0,,RPPOMLMJOHIGFAB17DA,42.69,0.0,0.0,有,
烏日區,房地(土地+建物),臺中市烏日區興祥街１９巷４８號,93.97,住,,,1120327,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0740326,123.7,3,2,3,有,無,13360000,108003,,0.0,0,頂樓加蓋；夾層；其他增建；,RPUNMLPKNHIGFIB68DA,119.73,0.0,3.97,無,
南屯區,房地(土地+建物)+車位,臺中市南屯區新富路６６９號十二樓之２,63.68,住,,,1120317,土地1建物1車位6,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120109,345.51,3,2,2,有,有,34000000,151797,坡道平面,200.58,12000000,,RPXPMLQJOHIGFCB68DA,84.67,0.0,11.88,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區河南路二段４０之８號九樓之６,14.57,住,,,1120319,土地1建物1車位1,九層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830406,126.97999999999999,3,2,2,有,有,11600000,91353,坡道機械,0.0,0,陽台外推；,RPUOMLOKOHIGFCB18DA,100.84,1.46,12.33,有,03244
龍井區,房地(土地+建物),臺中市龍井區新興路８５巷８９號,62.58,,鄉村區,乙種建築用地,1120318,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0691230,108.87,6,0,6,有,無,9700000,89097,,0.0,0,頂樓加蓋；其他增建；,RPQNMLLLMHIGFKB08DA,108.87,0.0,0.0,無,
南區,房地(土地+建物),臺中市南區美村路２段３３３號,171.0,住,,,1120319,土地1建物1車位0,全,二層,透天厝,住家用,鐵筋加強磚造,0630220,126.96,5,2,4,有,無,27250000,214635,,0.0,0,其他增建；,RPOOMLRKOHIGFAB67DA,126.96,0.0,0.0,無,03245
