鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
大武鄉,土地,南興段496地號,13954.0,,山坡地保育區,農牧用地,1120804,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,580000,42,,0.0,0,朋友親友、員工或其他特殊關係間之交易。；農作物；,RPPNMLQJQHIGFDV37DA,0.0,0.0,0.0,無,
台東市,土地,中山段386-5地號,9.0,住,,,1120801,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,420000,46667,,0.0,0,畸零地或有合併使用效益；,RPUOMLLJQHIGFAV17DA,0.0,0.0,0.0,無,
成功鎮,土地,大濱段宜灣小段464地號,7100.0,,風景區,農牧用地,1120803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1000000,141,,0.0,0,,RPQNMLLKQHIGFBV86DA,0.0,0.0,0.0,無,
卑南鄉,土地,大南段36地號,6180.0,,山坡地保育區,林業用地,1120802,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,600000,97,,0.0,0,,RPTOMLSJQHIGFAV77DA,0.0,0.0,0.0,無,
台東市,土地,上岩灣段792地號,1212.22,都市：其他:住宅區,,,1120801,土地14建物0車位0,,,其他,,,,0.0,0,0,0,無,無,17560000,14486,,0.0,0,具重建或重劃、都更等效益；,RPUNMLNJQHIGFAV27DA,0.0,0.0,0.0,無,
成功鎮,土地,都豐段434地號,103.31,,風景區,交通用地,1120806,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,150000,1452,,0.0,0,,RPRNMLTJQHIGFBV67DA,0.0,0.0,0.0,無,
太麻里鄉,房地(土地+建物),臺東縣太麻里鄉龍泉路３０之１號五樓之１６,6.53,商,,,1120805,土地1建物1車位0,五層,十五層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0870306,49.199999999999996,1,1,1,有,有,1150000,23374,,0.0,0,,RPQNMLOKQHIGFDV37DA,30.45,0.0,4.85,有,
太麻里鄉,房地(土地+建物),臺東縣太麻里鄉龍泉路５５號八樓之１３,9.14,商,,,1120804,土地2建物1車位0,八層,八層,公寓(5樓含以下無電梯),其他,鋼筋混凝土造,0840110,43.64,1,0,1,有,無,650000,14895,,0.0,0,,RPPNMLPKQHIGFDV37DA,31.5,0.0,0.0,無,
卑南鄉,土地,太平段1235地號,208.48,,特定農業區,農牧用地,1120807,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,330567,1586,,0.0,0,含土地增值稅或其他稅費；親友、員工、共有人或其他特殊關係間之交易；,RPQNMLQKQHIGFAV27DA,0.0,0.0,0.0,無,
長濱鄉,土地,三間屋段158地號,242.98,,風景區,丙種建築用地,1120803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2700000,11112,,0.0,0,,RPPNMLTJQHIGFBV47DA,0.0,0.0,0.0,無,
成功鎮,土地,新都威段838地號,163.94,,風景區,農牧用地,1120811,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,130000,793,,0.0,0,,RPPNMLSKQHIGFBV47DA,0.0,0.0,0.0,無,
東河鄉,土地,南八里段361-5地號,2647.3,,風景區,農牧用地,1120817,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6000000,2266,,0.0,0,,RPRNMLNLQHIGFBV27DA,0.0,0.0,0.0,無,
鹿野鄉,房地(土地+建物),臺東縣鹿野鄉圳頭路４８巷１８號,873.0,,特定農業區,甲種建築用地,1120802,土地1建物1車位0,全,二層,透天厝,住家用,鋼骨造,1100407,301.45,2,1,3,有,無,10600000,35163,,0.0,0,,RPPNMLMLQHIGFCV07DA,295.39,6.06,0.0,無,
台東市,車位,臺東縣台東市文心路１７巷,0.0,,,,1120804,土地0建物1車位1,,,其他,,,,13.62,0,0,0,無,有,500000,,坡道平面,0.0,500000,親友、員工、共有人或其他特殊關係間之交易；僅車位交易；,RPQOMLQKQHIGFAV37DA,0.0,0.0,0.0,有,
台東市,土地,知本段7877-1地號,977.0,,特定農業區,農牧用地,1120807,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1680000,1720,,0.0,0,,RPSNMLMLQHIGFAV17DA,0.0,0.0,0.0,無,
太麻里鄉,房地(土地+建物),臺東縣太麻里鄉龍泉路５３巷５號七樓之４１,17.32,商,,,1120802,土地2建物1車位0,七層,八層,華廈(10層含以下有電梯),其他,鋼筋混凝土造,0840714,40.14,1,1,1,有,有,950000,23667,,0.0,0,含裝潢費；含傢俱設備費；,RPPNMLMJQHIGFDV96DA,29.04,3.8,0.0,有,
達仁鄉,土地,都哇拔段46地號,87.95,,鄉村區,乙種建築用地,1120815,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,300000,3411,,0.0,0,,RPPNMLLLQHIGFDV07DA,0.0,0.0,0.0,無,001
鹿野鄉,土地,大原段3206地號,2533.0,,特定農業區,農牧用地,1120815,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2320000,916,,0.0,0,,RPPNMLOLQHIGFCV37EA,0.0,0.0,0.0,無,002
東河鄉,土地,北都蘭段409地號,642.19,,風景區,農牧用地,1120813,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2000000,3114,,0.0,0,地政士僅辦理產權過戶及實價登.土地買賣價格由買賣雙方提供未登記建物；,RPQNMLMLQHIGFBV07DA,0.0,0.0,0.0,無,
長濱鄉,土地,寧埔段石寧埔小段473-5地號,3863.0,,風景區,林業用地,1120815,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,120000,31,,0.0,0,急買急賣；,RPPNMLRKQHIGFBV37DA,0.0,0.0,0.0,無,
太麻里鄉,房地(土地+建物),臺東縣太麻里鄉龍泉路５１號八樓之２１,16.73,商,,,1120813,土地1建物1車位0,八層,八層,華廈(10層含以下有電梯),其他,鋼筋混凝土造,0821108,96.6,1,0,1,有,有,1570000,16253,,0.0,0,,RPPNMLQKQHIGFDV47DA,62.79,0.0,6.32,有,003
台東市,土地,路頂段434-1地號,1189.53,,特定農業區,水利用地,1120821,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1308483,1100,,0.0,0,協議價購；,RPOOMLSJQHIGFAV27DA,0.0,0.0,0.0,無,
台東市,土地,北南王段133地號,1158.94,住,,,1120801,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,25250000,21787,,0.0,0,,RPUNMLMLQHIGFAV37DA,0.0,0.0,0.0,無,
長濱鄉,土地,樟原段姑仔律小段285-13地號,3152.0,,風景區,農牧用地,1120823,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,619999,197,,0.0,0,地清或未辦繼承標售；,RPPNMLNLQHIGFBV07DA,0.0,0.0,0.0,無,
太麻里鄉,土地,泰德段102-10地號,667.35,,,,1120817,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2500000,3746,,0.0,0,農作物；,RPPNMLOLQHIGFDV37DA,0.0,0.0,0.0,無,
太麻里鄉,房地(土地+建物),臺東縣太麻里鄉龍泉路５３巷３號六樓之８,8.08,商,,,1120821,土地2建物1車位0,六層,八層,華廈(10層含以下有電梯),其他,鋼筋混凝土造,0830930,36.99,1,0,1,有,有,1200000,32441,,0.0,0,含傢俱設備費；,RPQNMLRLQHIGFDV77DA,27.74,0.0,3.8,有,
延平鄉,土地,鸞山段422地號,165.0,,鄉村區,乙種建築用地,1120821,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,800000,4848,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLTLQHIGFCV87EA,0.0,0.0,0.0,無,
台東市,土地,南榮段569地號,603.65,,,,1120813,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1204000,1995,,0.0,0,包含公共設施保留地用地；,RPPNMLNLQHIGFAV96DA,0.0,0.0,0.0,無,
台東市,土地,知本段8297-1地號,2000.0,,特定農業區,農牧用地,1120803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1900000,950,,0.0,0,,RPPNMLPLQHIGFAV17DA,0.0,0.0,0.0,無,
