鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
南投市,房地(土地+建物),南投縣南投市文化路707巷,82.82,住,,,1120511,土地5建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,,162.25,4,2,3,有,無,11380000,70139,,0.0,0,,RPPNMLMKNHIGFAM18CB,文化一綻,B棟41號,
草屯鎮,房地(土地+建物),南投縣草屯鎮登輝路,41.95,住,,,1120512,土地1建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,103.53,3,2,2,有,無,8700000,84034,,0.0,0,,RPPNMLRKNHIGFBM78CB,大名人光輝(大樓),B棟2號,
南投市,房地(土地+建物)+車位,南投縣南投市大同街,18.92,住,,,1120513,土地19建物1車位1,九層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,109.79,2,2,2,有,無,8500000,85686,坡道機械,18.76,700000,,RPPNMLKLNHIGFAM08CB,市政中山,D棟0號,
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮加老東路,19.06,,鄉村區,乙種建築用地,1120519,土地1建物1車位1,六層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,103.2,2,2,2,有,無,6680000,76601,坡道機械,24.48,650000,,RPPNMLMLNHIGFBM38CB,幸福時光,F棟6號,
南投市,房地(土地+建物)+車位,南投縣南投市大同街,18.92,住,,,1120522,土地19建物1車位1,七層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,109.79,2,2,2,有,無,8640000,85027,坡道機械,18.76,900000,,RPPNMLNLNHIGFAM38CB,市政中山,D棟0號,
南投市,房地(土地+建物)+車位,南投縣南投市彰南路三段1161巷,41.67,住,,,1120513,土地3建物1車位1,六層,7,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,141.03,3,2,2,有,無,7670000,58121,坡道平面,27.13,1050000,,RPQNMLNLNHIGFAM48CB,萬景山河,B棟B1號,
南投市,房地(土地+建物)+車位,南投縣南投市彰南路三段1161巷,22.43,住,,,1120513,土地3建物1車位2,七層,7,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,107.53,1,2,1,有,無,5880000,63347,坡道平面,46.28,2000000,,RPRNMLNLNHIGFAM58CB,萬景山河,B棟B6號,
南投市,房地(土地+建物),南投縣南投市振興巷,54.21,住,,,1120515,土地1建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,122.24,3,2,2,有,無,8800000,71990,,0.0,0,,RPPNMLOLNHIGFAM48CB,知寓,A棟4號,
埔里鎮,房地(土地+建物)+車位,南投縣埔里鎮大同一街,27.52,住,,,1120524,土地2建物1車位1,八層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,150.25,3,2,2,有,無,10850000,78446,坡道平面,25.96,1100000,,RPPNMLQLNHIGFCM88CB,?園大樓,1棟8C號,
埔里鎮,房地(土地+建物),南投縣埔里鎮虎山路,24.66,,鄉村區,乙種建築用地,1120524,土地1建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,93.21,2,2,1,有,無,5358000,57483,,0.0,0,,RPPNMLQLNHIGFCM98DB,天嵐與樹,同一棟4A號,
南投市,房地(土地+建物)+車位,南投縣南投市文化路707巷,37.89,住,,,1120516,土地6建物1車位1,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,143.98,3,2,2,有,無,9340000,71832,坡道平面,30.66,1200000,,RPQNMLKMNHIGFAM28CB,英倫天琴,D2棟4F號,
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮加老東路,30.29,,鄉村區,乙種建築用地,1120529,土地1建物1車位1,六層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,157.23,3,2,2,有,無,9030000,76666,坡道平面,52.49,1000000,,RPPNMLLMNHIGFBM38CB,幸福時光,A棟6號,
竹山鎮,房地(土地+建物)+車位,南投縣竹山鎮大禮路,43.19,住,,,1120530,土地1建物1車位1,八層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,112.74,3,2,2,有,無,8650000,92920,坡道平面,29.55,920000,,RPPNMLMJOHIGFDM48CB,竹山恆美,B棟8B1號,
竹山鎮,房地(土地+建物),南投縣竹山鎮大禮路,43.81,住,,,1120529,土地1建物1車位0,四層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,114.42,3,2,2,有,無,6920000,60479,,0.0,0,,RPQNMLMJOHIGFDM58CB,竹山恆美,B棟4A3號,
竹山鎮,房地(土地+建物)+車位,南投縣竹山鎮大禮路,43.19,住,,,1120530,土地1建物1車位1,八層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,112.74,3,2,2,有,無,8650000,92920,坡道平面,29.55,920000,,RPRNMLMJOHIGFDM68CB,竹山恆美,B棟8B3號,
南投市,房地(土地+建物),南投縣南投市光明南路,127.13,住,,,1120520,土地2建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,202.89,4,2,5,有,無,17450000,86007,,0.0,0,,RPPNMLPJOHIGFAM48CB,三銳世紀,B棟9號,
南投市,房地(土地+建物),南投縣南投市光明南路,18.41,住,,,1120515,土地1建物1車位0,二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,88.35,3,2,2,有,無,6560000,74250,,0.0,0,,RPRNMLPJOHIGFAM68CB,三銳世紀,G棟3號,
南投市,房地(土地+建物),南投縣南投市彰南路三段1161巷,36.9,住,,,1120522,土地3建物1車位0,七層,7,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,100.86,2,2,2,有,無,5980000,59290,,0.0,0,,RPPNMLQJOHIGFAM58CB,萬景山河,B棟B5號,
南投市,房地(土地+建物),南投縣南投市彰南路三段1161巷,29.98,住,,,1120531,土地3建物1車位0,四層,7,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,81.9,2,2,2,有,無,4680000,57143,,0.0,0,,RPQNMLQJOHIGFAM68CB,萬景山河,B棟B2號,
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮草溪路,19.65,,鄉村區,乙種建築用地,1120512,土地1建物1車位1,六層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,114.7,2,1,1,有,無,7270000,78411,坡道平面,36.65,1150000,,RPPNMLQJOHIGFBM78DB,嘉冠青漾,D棟6號,
埔里鎮,房地(土地+建物)+車位,南投縣埔里鎮大同一街,27.52,住,,,1120606,土地2建物1車位1,六層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,150.25,3,2,2,有,無,11210000,80135,坡道平面,25.96,1250000,,RPPNMLRJOHIGFCM88CB,?園大樓,1棟6C號,
草屯鎮,房地(土地+建物),南投縣草屯鎮加老東路,17.22,,鄉村區,乙種建築用地,1120603,土地1建物1車位0,三層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,104.74,3,2,2,有,無,7850000,74947,,0.0,0,,RPPNMLRJOHIGFBM78CB,幸福時光,A棟3號,
