編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPTNMLLKNHIGFAD67CC,25,72.98,住家用,鋼骨造,87年7月20日,一層,,
RPRNMLLKNHIGFAD47CC,40,112.02,住商用,加強磚造,71年11月17日,二層,,
RPPNMLLKNHIGFAD27CC,33,85.72,住家用,鋼筋混凝土造,79年6月5日,十一層,,
RPUNMLLKNHIGFAD77CC,76,61.91,住商用,加強磚造,36年2月19日,三層,,
RPPNMLLKNHIGFAD27CC,33,26.36,共有部分,鋼筋混凝土造,79年6月5日,十一層,,
RPSNMLLKNHIGFAD57CC,25,93.57,住家用,鋼筋混凝土造,87年1月5日,二十六層,,
RPSNMLLKNHIGFAD57CC,25,29.42,共有部分,鋼筋混凝土造,87年1月5日,二十六層,,
RPSNMLLKNHIGFAD57CC,25,18.74,共有部分,鋼筋混凝土造,87年1月5日,二十六層,,
RPWNMLLKNHIGFAD97CC,34,105.64,住家用,鋼筋混凝土造,78年1月16日,五層,,
RPWNMLLKNHIGFAD97CC,34,12.02,共有部分,鋼筋混凝土造,78年1月16日,五層,,
RPPOMLLKNHIGFAD37CC,56,91.91,住家用,加強磚造,56年7月22日,二層,,
RPXNMLLKNHIGFAD08CC,33,24.44,住家用,鋼筋混凝土造,79年4月30日,十二層,,
RPXNMLLKNHIGFAD08CC,33,.32,共有部分,鋼筋混凝土造,79年4月30日,十二層,,
RPXNMLLKNHIGFAD08CC,33,7.55,共有部分,鋼筋混凝土造,79年4月30日,十二層,,
RPPNMLLKNHIGFKD28CC,29,37.38,住家用,鋼筋混凝土造,82年12月30日,九層,,
RPPNMLLKNHIGFKD28CC,29,21.18,共有部分,鋼筋混凝土造,82年12月30日,九層,,
RPRNMLLKNHIGFKD48CC,26,105.35,住家用,鋼筋混凝土造,86年1月28日,十九層,,
RPRNMLLKNHIGFKD48CC,26,21.22,共有部分,鋼筋混凝土造,86年1月28日,十九層,,
RPRNMLLKNHIGFKD48CC,26,20.21,共有部分,鋼筋混凝土造,86年1月28日,十九層,,
RPQNMLLKNHIGFKD38CC,5,58.09,住家用,鋼筋混凝土構造,106年11月14日,十六層,,
RPQNMLLKNHIGFKD38CC,5,29.60,本共有部分之項目計有防空避難室，停車空間，機房，梯廳，梯間，防災中心，管理員室，公共服務空間，管委會使用空間，儲藏室等１０項,鋼筋混凝土構造,106年11月14日,十六層,,
RPPNMLLKNHIGFID08CC,2,56.94,集合住宅,鋼筋混凝土構造,110年3月15日,二十四層,,
RPPNMLLKNHIGFID08CC,2,46.73,本共有部分之項目有管委會使用空間、停車空間、機電設備空間、防空避難室兼停車空間、台電配電場所、自來水箱、車道、門廳、儲藏室、機房、樓梯間、消防水箱等１２項,鋼筋混凝土構造,110年3月15日,二十四層,,
RPPNMLLKNHIGFHD97CC,26,126.61,住家用,鋼筋混凝土造,86年8月25日,八層,,
RPQNMLLKNHIGFCD57CC,49,72.11,住家用,加強磚造,62年12月18日,二層,,
RPPNMLLKNHIGFCD47CC,28,42.44,住家用,鋼筋混凝土造,83年10月29日,七層,,
RPPNMLLKNHIGFCD47CC,28,10.45,共有部分,鋼筋混凝土造,83年10月29日,七層,,
RPPNMLLKNHIGFCD47CC,28,6.81,共有部分,鋼筋混凝土造,83年10月29日,七層,,
RPRNMLLKNHIGFCD67CC,23,89.07,住家用,鋼筋混凝土造,89年8月29日,十四層,,
RPRNMLLKNHIGFCD67CC,23,31.40,共有部分,鋼筋混凝土造,89年8月29日,十四層,,
RPPNMLLKNHIGFBD37CC,10,183.50,集合住宅,鋼筋混凝土造,101年12月4日,四層,,
RPPNMLLKNHIGFBD37CC,10,.03,本共有部分之項目有管理維護使用空間乙項,鋼筋混凝土造,101年12月4日,一層,,
RPPNMLLKNHIGFBD37CC,10,5.06,本共有部分之項目有陽台乙項（法定空地）,鋼筋混凝土造,101年12月4日,一層,,
RPRNMLLKNHIGFID28CC,16,8.04,辦公室,鋼筋混凝土造,96年9月20日,四層,,
RPRNMLLKNHIGFID28CC,16,5.59,共有部分,鋼筋混凝土造,96年9月20日,四層,,
RPPNMLLKNHIGFFD77CC,28,137.58,住家用,鋼筋混凝土造,84年6月8日,三層,,
