鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
七美鄉,土地,七美三段1292地號,422.01,,一般農業區,農牧用地,1120802,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,400000,948,,0.0,0,賣清,RPRNMLSJQHIGFAX67DA,0.0,0.0,0.0,無,
馬公市,土地,海堤段580-1地號,116.3,住,,,1120803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1900000,16337,,0.0,0,,RPRNMLRJQHIGFAX57DA,0.0,0.0,0.0,無,001
馬公市,土地,海堤段580地號,47.67,住,,,1120803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1070000,22446,,0.0,0,,RPSNMLRJQHIGFAX67DA,0.0,0.0,0.0,無,002
馬公市,土地,鎖港南段1552-1地號,20.97,住,,,1120802,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,380815,18160,,0.0,0,政府機關標讓售；,RPSNMLKKQHIGFAX17EA,0.0,0.0,0.0,無,
馬公市,房地(土地+建物),澎湖縣馬公市宅嶼１２６之２號,135.84,,一般農業區,甲種建築用地,1120801,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0750803,126.09,5,1,5,有,無,6580000,52185,,0.0,0,交易含契稅土增稅一切過戶所生費用含土地增值稅或其他稅費48002元；,RPUNMLKKQHIGFAX37EA,126.09,0.0,0.0,無,
馬公市,土地,東澳段1135地號,43.25,都市：其他:道路用地,,,1120815,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3358650,77657,,0.0,0,包含公共設施保留地用地；協議價購；,RPRNMLTJQHIGFAX77DA,0.0,0.0,0.0,無,003
馬公市,土地,東澳段1135地號,43.25,都市：其他:道路用地,,,1120815,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3358650,77657,,0.0,0,包含公共設施保留地用地；協議價購；,SPRNMLTJQHIGFAX87DA,0.0,0.0,0.0,無,003
馬公市,土地,文寮段1054地號,150.23,,一般農業區,農牧用地,1120802,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,800000,5325,,0.0,0,賣方賣清價親友、員工、共有人或其他特殊關係間之交易；,RPVNMLMJQHIGFAX47DA,0.0,0.0,0.0,無,
湖西鄉,房地(土地+建物),澎湖縣湖西鄉鼎灣６５之９號,145.55,,一般農業區,甲種建築用地,1120807,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0931109,185.52,4,2,4,有,無,813799,4387,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLRKQHIGFAX87DA,178.2,7.32,0.0,無,
馬公市,房地(土地+建物),澎湖縣馬公市風櫃尾１２３號,407.52,,一般農業區,農牧用地,1120805,土地2建物1車位0,全,三層,透天厝,農業用,鋼筋混凝土造,0830802,172.99,3,1,3,有,無,2000000,11561,,0.0,0,,RPPNMLRKQHIGFAX47DA,169.38,3.6,0.0,無,
馬公市,土地,六合段226地號,1473.58,,一般農業區,農牧用地,1120807,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,19603000,13303,,0.0,0,,RPTNMLRJQHIGFAX77DA,0.0,0.0,0.0,無,
白沙鄉,土地,赤崁南段274地號,289.43,,一般農業區,農牧用地,1120818,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1313000,4537,,0.0,0,,RPPNMLNLQHIGFAX17DA,0.0,0.0,0.0,無,
馬公市,土地,鐵線段720地號,21.2,,一般農業區,農牧用地,1120824,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,192000,9057,,0.0,0,賣方賣清價。,RPSNMLOLQHIGFAX57DA,0.0,0.0,0.0,無,
馬公市,土地,光榮段687-6地號,33.45,住,,,1120809,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2430477,72660,,0.0,0,政府機關標讓售；,RPVNMLOLQHIGFAX87DA,0.0,0.0,0.0,無,
西嶼鄉,土地,池東段3451地號,1828.44,,一般農業區,農牧用地,1120816,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1200000,656,,0.0,0,申請農業作業證明不課徵增值稅急買急賣；,RPPNMLQKQHIGFAX37DA,0.0,0.0,0.0,無,
白沙鄉,土地,後寮中段3地號,60.42,,一般農業區,交通用地,1120817,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,241680,4000,,0.0,0,包含公共設施保留地用地；協議價購；,RPPNMLOKQHIGFAX17DA,0.0,0.0,0.0,無,
馬公市,房地(土地+建物),澎湖縣馬公市東文澳１０８之６９號,50.09,,鄉村區,乙種建築用地,1120809,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0750113,96.0,3,2,2,有,無,4500000,46875,,0.0,0,,RPPNMLPLQHIGFAX37DA,96.0,0.0,0.0,無,
馬公市,土地,文東段1090地號,306.97,,一般農業區,農牧用地,1120818,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3714337,12100,,0.0,0,,RPWNMLPLQHIGFAX08DA,0.0,0.0,0.0,無,
馬公市,土地,海堤段1027地號,84.31,工,,,1120829,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,944272,11200,,0.0,0,政府機關標讓售；,RPRNMLTLQHIGFAX97DA,0.0,0.0,0.0,無,
