鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
中正區,房地(土地+建物),基隆市中正區信五路,21.15,商,,,1120513,土地1建物1車位0,三層,13,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,133.75,3,2,2,有,無,16990000,127028,,0.0,0,,RPPNMLPKNHIGFDC87DB,橙品32,C棟0號,
中正區,房地(土地+建物)+車位,基隆市中正區信五路,21.19,商,,,1120513,土地1建物1車位1,四層,13,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,136.28,3,2,2,有,無,18700000,126355,塔式車位,2.53,1800000,,RPQNMLPKNHIGFDC97DB,橙品32,C棟0號,
,車位,基隆市七堵區長安街239巷,0.0,,,,1120603,土地0建物0車位1,二層,7,華廈(10層含以下有電梯),停車空間,鋼筋混凝土造,,0.0,0,0,0,無,無,1400000,,坡道平面,38.08,1400000,,RPPNMLNJOHIGFDC67DB,公園樂,AB棟26號,
中山區,房地(土地+建物)+車位,基隆市中山區復興路261號之對面,15.99,商,,,1120520,土地1建物1車位1,三層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,133.16,3,1,2,有,無,12150000,100483,坡道平面,29.66,1750000,,RPPNMLOJOHIGFDC67CB,夢悅城,G棟01號,
中山區,房地(土地+建物)+車位,基隆市中山區復興路261號之對面,21.1,商,,,1120511,土地1建物1車位1,九層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,166.88,4,1,2,有,無,13600000,87815,坡道平面,29.66,1550000,,RPQNMLOJOHIGFDC77CB,夢悅城,A棟03號,
中山區,房地(土地+建物),基隆市中山區復興路261號之對面,12.58,商,,,1120519,土地1建物1車位0,十層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,82.09,2,1,1,有,無,7800000,95018,,0.0,0,,RPRNMLOJOHIGFDC87CB,夢悅城,F棟07號,
中山區,房地(土地+建物),基隆市中山區復興路261號之對面,12.98,商,,,1120520,土地1建物1車位0,三層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,84.22,2,1,1,有,無,8280000,98314,,0.0,0,,RPSNMLOJOHIGFDC97CB,夢悅城,D棟02號,
中山區,房地(土地+建物)+車位,基隆市中山區復興路261號之對面,20.71,商,,,1120521,土地1建物1車位1,五層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,164.47,4,1,2,有,無,13700000,90498,坡道平面,29.66,1500000,,RPTNMLOJOHIGFDC08CB,夢悅城,C棟03號,
中山區,房地(土地+建物),基隆市中山區復興路261號之對面,12.58,商,,,1120513,土地1建物1車位0,八層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,82.16,2,1,1,有,無,7700000,93720,,0.0,0,,RPUNMLOJOHIGFDC18CB,夢悅城,C棟07號,
