編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPPNMLLKNHIGFBH77CC,12,121.98,店舖、集合住宅,鋼筋混凝土造,100年6月1日,十二層,,
RPQNMLLKNHIGFBH87CC,10,67.08,集合住宅,鋼筋混凝土造,101年11月28日,十一層,,
RPQNMLLKNHIGFBH87CC,10,18.70,本共有部分之項目有：蓄水池、梯廳、樓梯間、機械室、水箱等共五項。,鋼筋混凝土造,101年11月28日,十二層,,
RPQNMLLKNHIGFBH87CC,10,42.83,本共有部分之項目有：防空避難室兼停車空間、消防泵浦機房、汙水機房、停車空間、台電配電場所、管理員室、緊急發電機房、電信機房、（頂蓋型）廣場式開放空間、門廊、垃圾集中室等共十一項。,鋼筋混凝土造,101年11月28日,十二層,,
RPRNMLLKNHIGFBH97CC,34,96.62,住家用,鋼筋混凝土造,78年1月23日,五層,,
RPSNMLLKNHIGFBH08CC,2,89.31,集合住宅,鋼筋混凝土造,110年8月10日,十二層,,
RPSNMLLKNHIGFBH08CC,2,74.92,本共有部分之項目有：停車空間、消防幫浦室、汙水機房、蓄水池、梯間、防空避難室兼停車空間、發電機室、台電配電場所、電信室、管委會使用空間、車道、機房、水箱及梯廳等十四項。,鋼筋混凝土造,110年8月10日,十二層,,
RPUNMLLKNHIGFBH28CC,29,13.43,共有部份,鋼筋混凝土造,82年11月22日,六層,,
RPUNMLLKNHIGFBH28CC,29,7.95,共有部份,鋼筋混凝土造,82年11月22日,六層,,
RPUNMLLKNHIGFBH28CC,29,94.41,住家用,鋼筋混凝土造,82年11月22日,六層,,
RPTNMLLKNHIGFBH18CC,22,30.49,住家用,鋼筋混凝土造,90年10月26日,二十一層,,
RPTNMLLKNHIGFBH18CC,22,1.13,共有部份,鋼筋混凝土造,90年10月26日,二十一層,,
RPTNMLLKNHIGFBH18CC,22,6.71,共有部份,鋼筋混凝土造,90年10月26日,二十一層,,
RPTNMLLKNHIGFBH18CC,22,.70,共有部份,鋼筋混凝土造,90年10月26日,二十一層,,
RPTNMLLKNHIGFBH18CC,22,.19,共有部份,鋼筋混凝土造,90年10月26日,二十一層,,
